,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,cred_hist_length,Current_loan_status
26338,35,93000,0,12,3,2,14000,13.16,5,6.0,1.0
26339,30,100000,2,13,0,0,10000,6.17,3,9.0,1.0
26340,29,100000,2,13,2,0,20000,6.54,9,5.0,1.0
26341,27,100000,2,1,4,0,20000,6.17,7,7.0,1.0
26342,34,100000,2,8,4,0,15000,6.17,4,10.0,1.0
26343,28,100000,2,12,0,0,10000,5.42,8,8.0,1.0
26344,30,100000,2,0,4,0,3600,10.99,3,10.0,1.0
26345,29,100000,2,1,5,0,12000,6.91,9,10.0,1.0
26346,28,100000,2,3,2,2,8000,13.98,8,6.0,1.0
26347,28,100000,1,5,3,2,11000,13.61,8,8.0,1.0
26348,30,100000,2,14,1,0,13000,7.88,3,9.0,1.0
26349,27,100000,0,7,2,1,14000,10.62,7,8.0,1.0
26350,33,103560,0,5,1,3,14000,17.56,3,5.0,1.0
26351,30,100000,2,4,4,0,2000,10.99,3,5.0,1.0
26352,30,105000,0,3,5,1,14000,11.49,3,6.0,1.0
26353,29,100000,2,9,3,2,25000,13.23,9,8.0,1.0
26354,27,100000,2,4,1,4,20500,18.67,7,7.0,1.0
26355,33,100000,2,12,3,1,8000,11.86,3,7.0,1.0
26356,29,100000,2,3,0,3,13000,15.33,9,6.0,1.0
26357,35,115000,0,2,1,0,14000,10.99,5,9.0,1.0
26358,32,100000,2,4,0,0,6000,7.14,2,10.0,1.0
26359,33,88000,2,17,5,2,20000,13.48,3,10.0,0.0
26360,31,100000,2,5,5,0,11000,7.51,1,5.0,1.0
26361,29,88000,2,6,5,3,16000,16.45,9,8.0,0.0
26362,30,110400,0,1,3,3,14000,16.89,3,6.0,0.0
26363,29,125000,0,2,5,0,14000,9.63,9,6.0,1.0
26364,33,100000,2,0,5,1,24000,10.25,3,6.0,1.0
26365,34,100000,2,11,2,2,18000,10.99,4,6.0,1.0
26366,28,100000,2,13,4,0,12000,7.88,8,8.0,1.0
26367,29,100000,2,8,4,1,7000,9.88,9,10.0,1.0
26368,30,100000,2,7,0,0,1000,6.76,3,6.0,1.0
26369,31,100000,2,0,3,2,20000,13.48,1,6.0,1.0
26370,28,100000,2,13,3,0,13000,8.59,8,5.0,1.0
26371,28,100000,1,7,2,2,18000,13.92,8,9.0,1.0
26372,35,138000,0,2,0,0,14000,7.9,5,8.0,0.0
26373,33,100000,1,3,2,1,25000,12.18,3,10.0,1.0
26374,30,100000,2,14,2,1,15000,11.14,3,9.0,1.0
26375,29,100000,1,0,3,1,15800,11.14,9,6.0,1.0
26376,28,100000,2,6,2,1,24000,11.48,8,9.0,1.0
26377,29,100000,2,4,3,2,20000,13.57,9,9.0,1.0
26378,35,100000,1,9,3,0,10000,8.59,5,7.0,1.0
26379,28,100000,2,3,3,1,5300,11.14,8,5.0,1.0
26380,32,48000,0,3,1,2,14100,13.49,2,5.0,1.0
26381,28,100000,2,4,3,1,20000,11.48,8,5.0,1.0
26382,30,83203,0,6,2,0,14100,6.03,3,8.0,1.0
26383,35,30000,0,4,2,2,14125,12.99,5,10.0,0.0
26384,29,100000,2,2,4,3,20000,14.61,9,10.0,1.0
26385,32,100000,2,4,1,0,4500,10.99,2,5.0,1.0
26386,28,30000,0,0,5,3,14125,14.74,8,10.0,0.0
26387,27,31897,0,8,2,2,14125,12.68,7,10.0,0.0
26388,28,100000,2,3,1,2,10000,12.84,8,5.0,1.0
26389,31,100000,2,0,4,0,15000,9.63,1,7.0,1.0
26390,35,88000,2,4,0,3,10000,14.11,5,6.0,1.0
26391,27,100000,2,0,3,2,16000,10.99,7,6.0,1.0
26392,33,34800,0,17,4,1,14125,10.37,3,8.0,0.0
26393,30,36500,0,5,1,0,14125,8.9,3,7.0,0.0
26394,27,100000,2,2,2,0,2000,8.0,7,5.0,1.0
26395,28,100000,2,2,0,0,13500,9.38,8,9.0,1.0
26396,27,100000,2,2,2,2,10000,12.09,7,9.0,1.0
26397,27,39000,0,5,1,0,14125,8.49,7,5.0,0.0
26398,33,100000,2,2,3,2,7000,10.99,3,6.0,1.0
26399,30,100000,2,5,0,2,7500,11.59,3,6.0,1.0
26400,31,100000,2,8,3,1,7000,10.08,1,10.0,1.0
26401,28,46400,0,6,5,2,14125,10.99,8,5.0,1.0
26402,33,100000,2,1,4,1,25000,10.39,3,8.0,1.0
26403,29,40000,0,3,2,1,14150,12.69,9,7.0,0.0
26404,35,100000,2,13,1,4,12000,15.76,5,6.0,1.0
26405,34,30000,1,3,4,2,8875,14.27,4,8.0,1.0
26406,29,100000,2,7,2,2,15000,12.04,9,5.0,1.0
26407,27,100000,2,10,2,1,12000,9.96,7,10.0,1.0
26408,27,100000,2,0,4,0,5000,8.07,7,10.0,1.0
26409,33,88296,2,0,5,3,15000,15.88,3,8.0,0.0
26410,32,30000,0,5,1,2,14300,13.49,2,8.0,0.0
26411,27,30000,0,0,2,1,14300,10.39,7,6.0,0.0
26412,27,100500,2,11,1,2,15000,14.65,7,6.0,1.0
26413,30,31800,0,2,3,1,14400,10.75,3,7.0,0.0
26414,35,100596,2,2,0,1,25000,10.59,5,8.0,1.0
26415,30,100800,2,5,3,1,22000,12.42,3,7.0,1.0
26416,29,36000,0,0,2,1,14400,10.62,9,6.0,0.0
26417,35,100843,2,6,2,2,2800,12.87,5,5.0,1.0
26418,27,88970,2,5,5,1,20000,11.99,7,6.0,0.0
26419,28,101000,2,4,1,1,5000,9.91,8,5.0,1.0
26420,32,101000,2,12,5,1,8000,11.49,2,5.0,1.0
26421,32,101000,2,5,1,2,3375,14.79,2,8.0,1.0
26422,33,101000,2,8,4,0,5000,7.49,3,7.0,1.0
26423,31,101000,2,5,1,0,18000,8.49,1,6.0,1.0
26424,31,38000,0,15,3,0,14400,8.94,1,7.0,0.0
26425,29,101000,1,6,4,1,12000,12.18,9,8.0,1.0
26426,30,43000,0,2,5,0,14400,6.99,3,10.0,0.0
26427,32,30000,1,10,4,0,17875,6.99,2,5.0,1.0
26428,28,101000,2,8,2,0,15000,8.94,8,9.0,1.0
26429,27,101000,2,1,0,3,20000,10.99,7,8.0,1.0
26430,31,101000,2,6,0,0,12000,9.63,1,7.0,1.0
26431,28,101000,2,7,0,0,6000,8.32,8,9.0,1.0
26432,27,101004,2,2,2,0,11025,7.9,7,5.0,1.0
26433,27,101004,2,3,2,1,12000,10.99,7,9.0,1.0
26434,31,101004,2,3,5,2,17000,10.99,1,8.0,1.0
26435,29,30000,1,0,3,0,4000,7.49,9,5.0,1.0
26436,27,75905,1,0,2,4,18000,17.26,7,8.0,0.0
26437,35,101400,2,11,4,0,4500,9.32,5,5.0,1.0
26438,31,101416,2,9,4,2,15000,12.87,1,8.0,1.0
26439,29,44500,0,3,3,2,14400,13.61,9,10.0,0.0
26440,29,45000,0,14,0,0,14400,7.29,9,9.0,0.0
26441,30,90000,2,7,5,0,4800,8.9,3,5.0,1.0
26442,30,102000,2,8,4,3,15000,15.62,3,8.0,1.0
26443,33,102000,2,6,1,2,8700,12.99,3,9.0,1.0
26444,27,102000,2,1,0,1,16000,11.99,7,5.0,1.0
26445,28,102000,2,0,0,0,10000,5.99,8,10.0,1.0
26446,27,102000,2,9,0,0,6000,7.49,7,9.0,1.0
26447,33,58000,0,0,3,1,14400,9.91,3,5.0,1.0
26448,33,102000,2,17,3,3,35000,10.99,3,8.0,1.0
26449,30,102000,2,4,1,0,12250,7.66,3,8.0,1.0
26450,31,102000,2,5,1,0,4000,7.88,1,10.0,1.0
26451,29,102000,2,13,2,0,6000,7.88,9,9.0,1.0
26452,31,102000,2,1,4,2,14400,10.99,1,6.0,1.0
26453,28,65000,0,7,2,1,14400,11.14,8,5.0,1.0
26454,28,102000,2,2,3,1,10000,12.18,8,7.0,1.0
26455,34,68000,0,5,4,0,14400,8.59,4,5.0,1.0
26456,27,102000,2,2,5,1,7200,11.26,7,8.0,1.0
26457,27,102000,2,1,4,2,15000,12.84,7,7.0,1.0
26458,27,102000,2,6,3,0,10000,9.63,7,9.0,1.0
26459,29,102000,1,10,2,1,18000,9.33,9,7.0,1.0
26460,28,102058,2,13,1,2,15000,13.92,8,8.0,1.0
26461,33,102368,2,6,4,1,11000,11.14,3,8.0,1.0
26462,28,73500,0,0,4,2,14400,12.98,8,6.0,1.0
26463,27,102400,2,2,1,3,25000,15.57,7,10.0,1.0
26464,30,102489,2,14,0,1,25000,12.18,3,7.0,1.0
26465,27,102500,2,3,4,1,8000,10.59,7,6.0,1.0
26466,27,102500,2,0,5,1,9000,11.49,7,6.0,1.0
26467,28,102500,2,12,2,0,6000,5.79,8,8.0,1.0
26468,30,102540,2,6,4,0,1500,7.9,3,5.0,1.0
26469,27,75000,0,1,1,1,14400,11.36,7,7.0,1.0
26470,31,102672,1,4,1,0,10000,7.9,1,10.0,1.0
26471,33,102996,2,4,1,0,6000,10.99,3,8.0,1.0
26472,31,103000,2,8,5,1,14000,9.91,1,7.0,1.0
26473,33,103000,2,5,1,0,24000,7.49,3,10.0,1.0
26474,32,103000,2,3,2,0,6000,7.49,2,8.0,1.0
26475,30,103000,2,14,0,0,6400,7.49,3,9.0,1.0
26476,28,103000,2,2,1,0,5000,5.42,8,5.0,1.0
26477,34,103000,2,5,3,0,3525,5.42,4,8.0,1.0
26478,29,103000,2,13,2,0,4500,7.29,9,6.0,1.0
26479,27,103000,2,8,2,0,8800,7.29,7,8.0,1.0
26480,28,103000,2,4,3,0,10000,7.51,8,10.0,1.0
26481,30,79820,0,4,1,2,14400,13.49,3,6.0,1.0
26482,34,103000,2,5,3,1,16000,10.62,4,7.0,1.0
26483,32,84000,0,4,0,1,14400,11.99,2,6.0,1.0
26484,31,103000,2,3,3,1,15000,10.99,1,6.0,1.0
26485,29,103089,2,2,1,0,7000,10.99,9,9.0,1.0
26486,28,103200,2,7,1,1,9000,9.88,8,6.0,1.0
26487,27,85000,0,4,3,0,14400,8.49,7,10.0,1.0
26488,34,103363,2,4,5,1,15000,10.99,4,8.0,1.0
26489,30,103500,2,14,3,3,24150,14.61,3,9.0,1.0
26490,28,85000,0,1,1,0,14400,9.07,8,8.0,1.0
26491,28,103800,2,4,2,2,10000,14.27,8,8.0,1.0
26492,28,103992,2,3,0,1,18000,10.99,8,7.0,1.0
26493,33,104000,2,3,1,0,16000,10.99,3,9.0,1.0
26494,27,104000,2,11,0,1,10000,10.65,7,9.0,1.0
26495,29,104000,2,7,5,0,35000,7.49,9,8.0,1.0
26496,27,104000,1,10,1,1,35000,10.99,7,10.0,1.0
26497,30,96000,0,4,0,1,14400,10.99,3,8.0,1.0
26498,27,104000,1,4,1,3,35000,17.99,7,6.0,1.0
26499,29,104000,2,6,4,0,18000,7.66,9,7.0,1.0
26500,33,104000,2,15,2,1,3500,10.74,3,6.0,1.0
26501,29,30000,1,0,0,0,10000,6.17,9,5.0,1.0
26502,32,100000,0,7,1,2,14400,13.35,2,7.0,1.0
26503,28,100000,0,10,4,2,14400,13.85,8,9.0,1.0
26504,28,104000,2,12,0,3,20000,10.99,8,9.0,1.0
26505,28,92000,2,8,0,2,7750,14.22,8,6.0,0.0
26506,30,50000,0,3,5,2,14475,10.99,3,6.0,1.0
26507,32,28800,0,4,0,3,14500,16.7,2,10.0,0.0
26508,32,104000,2,12,3,3,17000,14.82,2,7.0,1.0
26509,27,104525,2,11,4,0,6000,7.4,7,8.0,1.0
26510,30,30000,0,1,0,1,14500,10.99,3,8.0,0.0
26511,30,105000,2,8,5,0,26000,7.51,3,10.0,1.0
26512,34,31000,0,5,2,0,14500,7.88,4,10.0,0.0
26513,32,105000,2,17,2,2,5000,14.65,2,9.0,1.0
26514,27,105000,2,11,1,0,28000,10.99,7,7.0,1.0
26515,33,105000,2,4,4,1,26375,9.91,3,9.0,1.0
26516,29,105000,2,4,3,0,12000,6.62,9,7.0,1.0
26517,35,32000,0,4,2,0,14500,6.17,5,9.0,0.0
26518,27,35000,0,4,5,2,14500,13.98,7,8.0,0.0
26519,30,105000,2,6,1,0,10000,5.99,3,8.0,1.0
26520,34,105000,2,14,3,0,12000,6.99,4,5.0,1.0
26521,28,30000,0,1,2,1,14500,11.14,8,8.0,0.0
26522,29,105000,2,4,4,0,3000,5.99,9,6.0,1.0
26523,30,40581,0,14,3,2,14500,13.23,3,10.0,0.0
26524,35,105000,2,11,1,0,10000,10.99,5,10.0,1.0
26525,30,105000,2,14,2,1,7725,10.99,3,9.0,1.0
26526,32,105000,2,5,1,0,12100,5.99,2,6.0,1.0
26527,27,105000,2,7,1,0,11000,7.49,7,5.0,1.0
26528,28,105000,2,12,1,0,7000,10.99,8,10.0,1.0
26529,35,105000,2,18,0,1,3000,10.37,5,7.0,1.0
26530,32,79050,2,10,2,4,24000,18.62,2,8.0,0.0
26531,34,105000,2,2,4,0,5000,5.42,4,7.0,1.0
26532,28,105000,2,8,3,1,12000,9.63,8,10.0,1.0
26533,27,105000,2,3,1,2,25000,12.23,7,5.0,1.0
26534,28,105000,2,1,5,0,24000,10.99,8,6.0,1.0
26535,29,105000,2,3,3,0,20000,6.91,9,8.0,1.0
26536,31,30000,1,2,4,1,2950,10.75,1,7.0,1.0
26537,27,105000,2,9,0,0,24000,6.17,7,6.0,1.0
26538,32,105000,2,11,2,0,20000,6.54,2,9.0,1.0
26539,27,30000,1,6,1,3,1800,14.84,7,5.0,1.0
26540,33,79050,2,17,2,3,12750,15.95,3,10.0,0.0
26541,34,105000,2,2,2,0,10000,7.51,4,7.0,1.0
26542,30,105000,2,0,3,2,6000,14.72,3,10.0,1.0
26543,28,105000,2,1,2,1,25000,11.12,8,9.0,1.0
26544,29,105000,2,13,4,0,12000,7.88,9,7.0,1.0
26545,31,30000,1,6,3,1,2500,11.36,1,9.0,1.0
26546,29,105000,2,13,5,1,17000,10.25,9,10.0,1.0
26547,27,76000,0,2,2,2,14500,12.73,7,10.0,1.0
26548,30,105000,1,14,4,1,15400,11.36,3,10.0,1.0
26549,30,105000,2,12,1,0,12000,7.88,3,6.0,1.0
26550,30,105000,2,14,4,1,13000,10.25,3,9.0,1.0
26551,28,76113,0,4,4,2,14500,12.61,8,7.0,0.0
26552,30,105000,2,5,1,1,20000,11.83,3,5.0,1.0
26553,33,90000,0,8,5,2,14500,14.65,3,9.0,1.0
26554,33,105000,2,12,4,0,7000,7.74,3,10.0,1.0
26555,30,30000,1,4,0,3,8000,15.7,3,10.0,1.0
26556,27,105000,2,5,1,1,20000,11.48,7,6.0,1.0
26557,31,30000,1,2,3,0,10000,7.88,1,5.0,1.0
26558,29,105000,2,13,0,2,5000,12.53,9,9.0,1.0
26559,28,105000,2,0,3,1,19000,12.21,8,6.0,1.0
26560,29,105000,2,11,4,3,15000,14.42,9,5.0,1.0
26561,33,105000,2,6,0,2,5150,12.41,3,9.0,1.0
26562,31,40000,0,2,5,2,14600,10.99,1,5.0,0.0
26563,27,105600,2,0,5,0,10000,7.29,7,6.0,1.0
26564,31,93900,2,13,3,4,24000,16.08,1,6.0,0.0
26565,29,93924,2,7,5,3,8400,10.99,9,10.0,0.0
26566,28,28800,0,1,1,2,15000,14.65,8,8.0,0.0
26567,29,105996,2,0,5,1,19400,10.99,9,6.0,1.0
26568,27,106000,2,11,4,1,4000,11.71,7,6.0,1.0
26569,35,106000,2,8,5,2,15000,15.96,5,8.0,1.0
26570,33,106000,2,2,1,0,6000,8.49,3,8.0,1.0
26571,34,106000,2,6,4,0,7200,7.29,4,8.0,1.0
26572,32,106000,2,12,4,0,12000,5.79,2,8.0,1.0
26573,31,106000,2,15,4,1,2400,9.63,1,6.0,1.0
26574,27,106000,2,5,4,2,24000,13.8,7,10.0,1.0
26575,30,106000,2,11,3,4,10000,10.99,3,9.0,1.0
26576,28,28896,0,6,0,2,15000,13.48,8,8.0,0.0
26577,31,106000,2,5,5,0,15000,7.88,1,7.0,1.0
26578,31,30000,0,1,4,1,15000,10.0,1,6.0,0.0
26579,32,106000,2,3,2,0,10000,10.99,2,7.0,1.0
26580,34,106000,2,3,2,0,9000,7.88,4,6.0,1.0
26581,31,106000,2,3,2,1,6000,10.99,1,7.0,1.0
26582,27,106000,1,3,0,3,16000,14.96,7,9.0,1.0
26583,28,31200,0,5,2,1,15000,11.83,8,9.0,0.0
26584,32,106300,2,13,0,0,20000,10.99,2,5.0,1.0
26585,29,106300,2,9,0,0,6000,10.99,9,7.0,1.0
26586,28,106358,2,5,1,0,13125,7.66,8,7.0,1.0
26587,31,30000,1,0,4,2,5000,12.53,1,6.0,1.0
26588,35,106369,2,2,2,0,8325,6.99,5,10.0,1.0
26589,29,106369,2,14,5,0,18000,6.17,9,9.0,1.0
26590,35,106500,2,4,0,0,14550,10.99,5,10.0,1.0
26591,35,106800,2,4,5,0,8000,6.92,5,9.0,1.0
26592,27,32000,0,0,5,1,15000,10.99,7,7.0,0.0
26593,30,32000,0,1,5,1,15000,12.42,3,5.0,0.0
26594,27,107000,2,11,3,1,35000,9.63,7,7.0,1.0
26595,29,107000,2,3,0,1,25000,10.99,9,5.0,1.0
26596,28,32568,0,3,1,3,15000,10.99,8,9.0,0.0
26597,30,107000,2,2,0,0,5000,10.99,3,7.0,1.0
26598,27,32960,0,3,0,0,15000,6.91,7,5.0,0.0
26599,27,107000,2,2,1,0,10800,9.63,7,5.0,1.0
26600,30,107000,2,0,5,2,2500,10.78,3,6.0,1.0
26601,27,107000,2,4,1,0,11500,8.38,7,10.0,1.0
26602,32,107004,2,6,3,1,4200,11.71,2,8.0,1.0
26603,30,107004,2,3,3,2,12000,13.79,3,10.0,1.0
26604,29,33600,0,7,3,1,2000,11.71,9,9.0,1.0
26605,29,107220,2,9,4,1,10000,10.99,9,10.0,1.0
26606,28,107364,2,12,4,0,8000,6.76,8,9.0,1.0
26607,32,107400,1,2,2,3,25000,15.21,2,10.0,1.0
26608,32,107800,1,3,1,2,5200,14.65,2,8.0,1.0
26609,29,34000,0,13,2,2,2000,14.72,9,7.0,1.0
26610,31,96000,2,7,3,2,25000,10.99,1,5.0,0.0
26611,32,108000,2,5,3,1,12000,11.49,2,10.0,1.0
26612,27,108000,2,11,1,1,21600,10.99,7,10.0,1.0
26613,28,108000,2,6,1,1,27400,10.99,8,7.0,1.0
26614,29,35000,0,2,5,1,2000,9.63,9,8.0,1.0
26615,30,108000,2,14,4,1,5000,10.99,3,5.0,1.0
26616,33,108000,2,17,4,1,11500,9.99,3,7.0,1.0
26617,27,96000,2,3,3,2,3000,14.17,7,9.0,0.0
26618,27,35040,0,11,2,1,2000,10.99,7,10.0,1.0
26619,28,108000,2,4,5,1,10000,10.74,8,6.0,1.0
26620,27,108000,2,3,4,0,13750,5.79,7,5.0,1.0
26621,34,108000,2,4,0,0,10000,6.91,4,6.0,1.0
26622,27,108000,2,6,2,0,10000,6.54,7,8.0,1.0
26623,33,108000,2,17,0,2,7200,14.35,3,6.0,1.0
26624,29,108000,2,13,5,0,3500,6.76,9,5.0,1.0
26625,27,36000,0,2,2,1,2000,11.99,7,8.0,1.0
26626,28,108000,2,4,4,2,5000,12.87,8,9.0,1.0
26627,35,37000,0,2,5,1,2000,11.26,5,10.0,1.0
26628,32,108000,2,11,3,2,20000,12.53,2,10.0,1.0
26629,29,108000,2,9,4,0,11400,9.32,9,5.0,1.0
26630,29,38000,0,3,2,2,2000,12.87,9,9.0,1.0
26631,33,96000,2,11,5,3,15000,14.62,3,10.0,0.0
26632,29,108000,2,0,4,2,20000,10.59,9,7.0,1.0
26633,28,108041,2,6,1,2,5600,13.98,8,7.0,1.0
26634,32,108202,2,6,2,2,9600,13.79,2,6.0,1.0
26635,35,108717,2,9,5,0,16000,6.99,5,5.0,1.0
26636,27,108928,2,9,1,0,17600,7.88,7,8.0,1.0
26637,29,108996,2,12,3,3,22000,10.99,9,5.0,1.0
26638,27,39000,0,4,1,3,2000,16.07,7,7.0,1.0
26639,27,109000,2,7,1,0,3950,6.03,7,7.0,1.0
26640,33,109000,2,4,2,1,15000,11.49,3,5.0,1.0
26641,34,109000,1,14,4,2,15000,13.61,4,7.0,1.0
26642,33,109000,2,4,0,2,18400,12.41,3,8.0,1.0
26643,29,82450,2,11,2,3,7500,14.5,9,9.0,0.0
26644,27,97000,2,4,0,2,8275,10.59,7,5.0,0.0
26645,34,109200,2,18,3,2,6000,12.23,4,9.0,1.0
26646,28,109200,2,12,0,1,8000,11.12,8,6.0,1.0
26647,32,109488,2,16,4,2,12000,12.09,2,8.0,1.0
26648,32,29000,1,0,0,0,2000,8.49,2,8.0,1.0
26649,34,109800,2,12,5,1,10000,10.99,4,8.0,1.0
26650,27,39600,0,4,5,0,2000,7.9,7,6.0,1.0
26651,27,110000,2,11,4,0,3600,6.03,7,5.0,1.0
26652,28,33000,0,10,0,0,15000,10.99,8,6.0,0.0
26653,29,110000,2,6,2,1,5000,9.91,9,9.0,1.0
26654,35,110000,2,7,5,1,9000,11.71,5,9.0,1.0
26655,27,110000,2,0,1,0,16000,7.9,7,7.0,1.0
26656,27,33600,0,11,5,0,15000,5.79,7,8.0,0.0
26657,28,110000,2,12,2,0,6000,6.03,8,5.0,1.0
26658,28,110000,2,0,4,1,6000,10.65,8,8.0,1.0
26659,34,110000,1,9,4,1,20000,10.99,4,9.0,1.0
26660,27,40800,0,3,3,0,2000,7.49,7,9.0,1.0
26661,27,41000,0,2,5,2,2000,15.27,7,7.0,1.0
26662,33,42000,0,0,5,2,2000,14.65,3,10.0,1.0
26663,28,110000,2,12,3,0,17000,6.03,8,7.0,1.0
26664,30,110000,2,14,3,1,10000,10.65,3,8.0,1.0
26665,28,110000,2,12,0,1,22400,10.99,8,6.0,1.0
26666,30,110000,2,12,2,1,5000,10.99,3,10.0,1.0
26667,35,110000,2,7,1,0,10200,5.42,5,6.0,1.0
26668,28,42000,0,3,5,1,2000,11.49,8,5.0,1.0
26669,32,110000,2,5,1,1,10000,10.99,2,9.0,1.0
26670,33,42000,0,8,2,3,2000,10.99,3,9.0,1.0
26671,30,98000,2,14,1,1,9000,11.49,3,5.0,0.0
26672,30,98000,2,6,4,1,35000,10.59,3,8.0,0.0
26673,30,110000,2,8,2,0,4800,5.99,3,5.0,1.0
26674,30,98000,2,3,5,3,5200,16.49,3,6.0,0.0
26675,31,110000,2,4,5,1,6000,11.99,1,7.0,1.0
26676,29,98000,2,2,4,1,7925,10.59,9,9.0,0.0
26677,27,110000,2,5,5,0,15000,10.99,7,10.0,1.0
26678,33,110000,2,10,2,0,18000,6.99,3,9.0,1.0
26679,30,44000,0,0,2,0,2000,7.29,3,8.0,1.0
26680,31,83300,2,9,2,3,10000,10.99,1,5.0,0.0
26681,30,110000,2,0,0,1,12000,10.74,3,8.0,1.0
26682,34,110000,2,2,2,0,10000,7.29,4,10.0,1.0
26683,27,110000,2,8,3,1,30000,11.11,7,6.0,1.0
26684,32,110000,2,2,3,1,5600,10.74,2,7.0,1.0
26685,27,28800,1,0,4,0,13000,6.92,7,10.0,1.0
26686,32,110000,2,16,4,0,6700,6.92,2,7.0,1.0
26687,30,110000,2,0,2,0,6000,6.92,3,8.0,1.0
26688,28,110000,1,1,4,3,5000,17.51,8,10.0,1.0
26689,27,110000,2,0,2,1,10000,10.37,7,9.0,1.0
26690,28,110000,2,3,3,0,11000,5.79,8,7.0,1.0
26691,28,110000,2,12,3,1,15000,10.0,8,10.0,1.0
26692,29,110000,2,11,3,1,12000,10.37,9,10.0,1.0
26693,30,110000,2,4,2,1,12000,10.74,3,8.0,1.0
26694,30,110000,2,14,5,1,25000,10.36,3,8.0,1.0
26695,30,46080,0,0,0,0,2000,6.99,3,8.0,1.0
26696,28,110000,2,8,4,0,15000,6.54,8,6.0,1.0
26697,33,46800,0,9,2,2,2000,14.65,3,6.0,1.0
26698,32,110000,2,3,2,0,9200,5.79,2,10.0,1.0
26699,27,110000,2,3,5,1,25000,10.99,7,6.0,1.0
26700,29,47340,0,5,5,1,2000,9.99,9,6.0,1.0
26701,33,110000,2,2,2,0,5000,7.51,3,7.0,1.0
26702,27,110000,1,0,3,3,25000,16.32,7,7.0,1.0
26703,30,110000,2,5,3,1,25000,11.12,3,9.0,1.0
26704,28,110000,2,12,4,1,3500,11.49,8,10.0,1.0
26705,31,48000,0,11,2,1,2000,10.65,1,6.0,1.0
26706,32,42000,0,0,1,3,2000,15.62,2,6.0,0.0
26707,29,110000,2,1,1,3,12800,16.82,9,6.0,1.0
26708,28,110000,2,7,4,1,10750,11.86,8,9.0,1.0
26709,30,110000,2,15,0,2,12000,13.61,3,10.0,1.0
26710,28,110000,2,12,5,0,4800,7.51,8,9.0,1.0
26711,28,42000,0,4,5,3,2000,14.96,8,6.0,0.0
26712,28,48000,0,9,1,0,2000,7.68,8,7.0,1.0
26713,29,110000,2,0,1,0,8500,7.51,9,10.0,1.0
26714,35,110000,2,7,3,1,6000,10.99,5,6.0,1.0
26715,27,83300,2,3,2,3,12000,15.21,7,6.0,0.0
26716,27,48192,0,12,5,0,2000,7.66,7,9.0,1.0
26717,27,50000,0,0,3,1,2000,10.99,7,5.0,1.0
26718,30,50000,0,2,3,2,2000,14.79,3,10.0,1.0
26719,27,44000,0,2,2,1,2000,11.49,7,10.0,0.0
26720,33,110000,2,7,2,1,23800,10.25,3,5.0,1.0
26721,34,50000,0,5,4,1,2000,11.48,4,5.0,1.0
26722,32,110000,2,0,3,1,23000,11.48,2,9.0,1.0
26723,35,110000,2,3,4,0,10000,8.59,5,6.0,1.0
26724,31,110000,2,0,4,2,5000,14.26,1,10.0,1.0
26725,30,110000,1,14,3,2,12000,13.57,3,7.0,1.0
26726,32,110000,1,16,1,1,9000,11.48,2,10.0,1.0
26727,31,34000,0,9,3,1,15000,9.88,1,6.0,0.0
26728,27,110000,2,3,2,0,4800,7.74,7,7.0,1.0
26729,28,110000,2,1,1,0,12000,8.94,8,10.0,1.0
26730,29,35000,0,1,3,0,15000,7.9,9,10.0,0.0
26731,31,110000,2,5,3,3,5000,14.96,1,9.0,1.0
26732,34,35000,0,2,0,1,15000,10.99,4,10.0,0.0
26733,29,110000,2,0,3,0,15000,8.94,9,7.0,1.0
26734,31,35000,0,4,2,2,15000,13.11,1,9.0,0.0
26735,31,110000,2,2,2,0,6000,7.4,1,6.0,1.0
26736,29,35000,0,4,5,2,15000,13.22,9,5.0,0.0
26737,28,110000,2,0,3,3,15000,16.32,8,5.0,1.0
26738,28,110000,2,12,0,0,5000,9.63,8,9.0,1.0
26739,29,83300,2,5,2,3,5000,16.95,9,6.0,0.0
26740,32,98000,2,16,5,1,15000,10.95,2,5.0,0.0
26741,35,110000,2,4,2,2,4000,13.79,5,6.0,1.0
26742,29,30000,0,1,5,3,15000,16.4,9,10.0,0.0
26743,34,110000,2,15,1,1,6000,9.45,4,6.0,1.0
26744,31,110000,2,2,5,1,6000,9.51,1,9.0,1.0
26745,27,110000,2,4,0,0,2500,8.07,7,6.0,1.0
26746,28,110004,2,2,4,1,15000,10.99,8,6.0,1.0
26747,29,110004,2,13,2,1,12000,10.36,9,6.0,1.0
26748,27,110004,2,5,0,2,25000,12.73,7,6.0,1.0
26749,33,110004,2,15,2,1,12000,10.99,3,7.0,1.0
26750,28,110244,2,3,4,3,18000,12.17,8,10.0,1.0
26751,28,30144,0,4,1,3,15000,15.95,8,7.0,0.0
26752,33,36700,0,7,0,1,15000,11.14,3,10.0,0.0
26753,32,37000,0,1,2,1,15000,9.62,2,10.0,0.0
26754,32,110888,2,0,2,1,10400,9.91,2,6.0,1.0
26755,32,37000,0,0,3,1,15000,10.62,2,8.0,0.0
26756,31,111000,2,3,4,0,5150,6.62,1,6.0,1.0
26757,29,37200,0,1,2,0,15000,6.03,9,10.0,0.0
26758,27,37440,0,5,0,0,15000,7.9,7,8.0,0.0
26759,30,37600,0,2,2,2,15000,13.06,3,7.0,0.0
